KSAT
Software Version	1.3.22
Firmware Version	1.4
Last setting of the zero point	1/1/0001
Serial Number	0075

File name	NKC1_9-24-15_006

MEASUREMENT
Mode	FallingHead
Sample rate [s]	Auto
Crown type	FilterPlateCrown
Use Synthetic Data	True

PARAMETERS
OPERATION PARAMETERS
H_end_abs [cm]	0.5	Hydraulic head difference at stop of measurement
H_end_rel [-]	0.25	Relative hydraulic head (with respect to initial pressure head) to stop measurement	
dH_min [cm]	0.1	Minimum hydraulic head difference for two successive readings	
dH_ini [cm]	1	Required hydraulic head increase between two readings to trigger automatic start of measurement campaign	
GEOMETRY PARAMETERS
A_bur1 [cm²]	4.59	Standard burette cross-sectional area
A_bur2 [cm²]	0.089	Burette extension internal cross-sectional area
A_sample  [cm²]	41.85	Sample cross-sectional area	
L_bur [cm]	22.5	Standard burette length	
L_sample [cm]	5	Height of soil sample	
L_plate_Bottom [cm]	0.8	Bottom porous plate height	
L_plate_Top [cm]	0.3	Upper porous plate height	
EVALUATION PARAMETERS
T_ref [°C]	12	Reference temperature for K calculations
K_plate [cm/d]	14000	Porous plate conductivity	
Use Auto-Offset	True	Use auto offset correction for measured hydraulic head
Max Auto-Offset [cm]	1	Max. value for auto offset correction
Trigger Auto-Offset [cm]	1	Hydraulic head change after auto offset correction becomes active
Start of measurement	10/16/2015 2:33:52 PM
Test duration	00:01:00

RESULT
Use auto offset adjustment	True
Max offset adjustment [cm]	1
Fitting Parameter a [cm]	4.52
Fitting Parameter b [s-1]	-3.21E-02
Fitting Parameter c [cm]	-.4
Fitting Parameter r2 [-]	0.9998
Ks Total [cm/d]	1860
Ks Total [m/s]	2.16E-04
Ks Soil [cm/d]	1560
Ks Soil [m/s]	1.81E-04
Ks Soil normalized at 12.0 °C [cm/d]	1240
Ks Soil normalized at 12.0 °C [m/s]	1.44E-04

DATA
Date/Time	Runtime [s]	Pressure Head [cm]	Fitting [cm]	Temperature [°C]
10/16/2015 2:33:52 PM	792	-5.13	0.402	-99999.000	20.820
10/16/2015 2:33:53 PM	837	-4.09	0.400	-99999.000	20.820
10/16/2015 2:33:54 PM	851	-3.07	0.397	-99999.000	20.820
10/16/2015 2:33:55 PM	865	-2.06	0.396	-99999.000	20.820
10/16/2015 2:33:56 PM	879	-1.05	5.114	-99999.000	20.820
10/16/2015 2:33:57 PM	925	0.00	4.919	4.919	20.820
10/16/2015 2:34:00 PM	93	2.17	4.644	4.615	20.820
10/16/2015 2:34:01 PM	528	3.60	4.433	4.425	20.830
10/16/2015 2:34:02 PM	917	4.99	4.282	4.250	20.830
10/16/2015 2:34:04 PM	399	6.47	4.133	4.071	20.830
10/16/2015 2:34:05 PM	818	7.89	3.946	3.907	20.830
10/16/2015 2:34:07 PM	238	9.31	3.769	3.751	20.830
10/16/2015 2:34:08 PM	642	10.72	3.604	3.603	20.830
10/16/2015 2:34:10 PM	61	12.14	3.486	3.461	20.830
10/16/2015 2:34:11 PM	512	13.59	3.338	3.321	20.820
10/16/2015 2:34:12 PM	932	15.01	3.194	3.191	20.820
10/16/2015 2:34:14 PM	351	16.43	3.091	3.067	20.820
10/16/2015 2:34:15 PM	802	17.88	2.990	2.945	20.820
10/16/2015 2:34:17 PM	222	19.30	2.861	2.832	20.820
10/16/2015 2:34:18 PM	641	20.72	2.738	2.724	20.820
10/16/2015 2:34:20 PM	92	22.17	2.621	2.618	20.820
10/16/2015 2:34:21 PM	527	23.60	2.508	2.518	20.830
10/16/2015 2:34:23 PM	821	25.90	2.375	2.368	20.830
10/16/2015 2:34:26 PM	98	28.17	2.253	2.229	20.830
10/16/2015 2:34:27 PM	518	29.59	2.146	2.147	20.830
10/16/2015 2:34:29 PM	795	31.87	2.015	2.024	20.830
10/16/2015 2:34:32 PM	167	34.24	1.896	1.905	20.820
10/16/2015 2:34:34 PM	444	36.52	1.787	1.799	20.820
10/16/2015 2:34:37 PM	611	39.69	1.653	1.664	20.820
10/16/2015 2:34:40 PM	778	42.85	1.533	1.541	20.820
10/16/2015 2:34:43 PM	913	45.99	1.428	1.432	20.820
10/16/2015 2:34:47 PM	938	50.01	1.307	1.307	20.820
10/16/2015 2:34:52 PM	821	54.90	1.188	-99999.000	20.820

