KSAT
Software Version	1.3.22
Firmware Version	1.4
Last setting of the zero point	1/1/0001
Serial Number	0075

File name	NKD1_9-24-15_002

MEASUREMENT
Mode	FallingHead
Sample rate [s]	Auto
Crown type	FilterPlateCrown
Use Synthetic Data	True

PARAMETERS
OPERATION PARAMETERS
H_end_abs [cm]	0.5	Hydraulic head difference at stop of measurement
H_end_rel [-]	0.25	Relative hydraulic head (with respect to initial pressure head) to stop measurement	
dH_min [cm]	0.1	Minimum hydraulic head difference for two successive readings	
dH_ini [cm]	1	Required hydraulic head increase between two readings to trigger automatic start of measurement campaign	
GEOMETRY PARAMETERS
A_bur1 [cm²]	4.59	Standard burette cross-sectional area
A_bur2 [cm²]	0.089	Burette extension internal cross-sectional area
A_sample  [cm²]	41.85	Sample cross-sectional area	
L_bur [cm]	22.5	Standard burette length	
L_sample [cm]	5	Height of soil sample	
L_plate_Bottom [cm]	0.8	Bottom porous plate height	
L_plate_Top [cm]	0.3	Upper porous plate height	
EVALUATION PARAMETERS
T_ref [°C]	12	Reference temperature for K calculations
K_plate [cm/d]	14000	Porous plate conductivity	
Use Auto-Offset	True	Use auto offset correction for measured hydraulic head
Max Auto-Offset [cm]	1	Max. value for auto offset correction
Trigger Auto-Offset [cm]	1	Hydraulic head change after auto offset correction becomes active
Start of measurement	10/16/2015 3:18:43 PM
Test duration	00:12:21

RESULT
Use auto offset adjustment	True
Max offset adjustment [cm]	1
Fitting Parameter a [cm]	4.89
Fitting Parameter b [s-1]	-2.27E-03
Fitting Parameter c [cm]	-.3
Fitting Parameter r2 [-]	1.0000
Ks Total [cm/d]	131
Ks Total [m/s]	1.53E-05
Ks Soil [cm/d]	108
Ks Soil [m/s]	1.25E-05
Ks Soil normalized at 12.0 °C [cm/d]	85
Ks Soil normalized at 12.0 °C [m/s]	9.92E-06

DATA
Date/Time	Runtime [s]	Pressure Head [cm]	Fitting [cm]	Temperature [°C]
10/16/2015 3:18:43 PM	946	-4.54	0.129	-99999.000	20.830
10/16/2015 3:18:45 PM	381	-3.10	0.053	-99999.000	20.830
10/16/2015 3:18:46 PM	395	-2.09	0.037	-99999.000	20.830
10/16/2015 3:18:47 PM	440	-1.04	5.198	-99999.000	20.830
10/16/2015 3:18:48 PM	485	0.00	5.186	5.186	20.830
10/16/2015 3:18:57 PM	580	9.10	5.083	5.086	20.830
10/16/2015 3:19:07 PM	595	19.11	4.977	4.979	20.830
10/16/2015 3:19:17 PM	642	29.16	4.868	4.873	20.840
10/16/2015 3:19:27 PM	735	39.25	4.763	4.769	20.830
10/16/2015 3:19:38 PM	686	50.20	4.656	4.660	20.830
10/16/2015 3:19:49 PM	622	61.14	4.547	4.553	20.830
10/16/2015 3:20:00 PM	557	72.07	4.441	4.448	20.830
10/16/2015 3:20:12 PM	335	83.85	4.333	4.339	20.840
10/16/2015 3:20:23 PM	224	94.74	4.233	4.240	20.840
10/16/2015 3:20:34 PM	987	106.50	4.128	4.136	20.840
10/16/2015 3:20:49 PM	448	120.96	4.005	4.013	20.840
10/16/2015 3:21:02 PM	99	133.61	3.900	3.907	20.840
10/16/2015 3:21:14 PM	829	146.34	3.797	3.805	20.840
10/16/2015 3:21:28 PM	292	159.81	3.692	3.699	20.840
10/16/2015 3:21:41 PM	770	173.28	3.590	3.597	20.840
10/16/2015 3:21:56 PM	185	187.70	3.484	3.491	20.840
10/16/2015 3:22:10 PM	521	202.04	3.383	3.388	20.840
10/16/2015 3:22:25 PM	747	217.26	3.277	3.283	20.840
10/16/2015 3:22:40 PM	972	232.49	3.174	3.182	20.840
10/16/2015 3:22:57 PM	103	248.62	3.071	3.078	20.840
10/16/2015 3:23:13 PM	296	264.81	2.971	2.978	20.850
10/16/2015 3:23:30 PM	222	281.74	2.869	2.877	20.840
10/16/2015 3:23:48 PM	37	299.55	2.768	2.775	20.840
10/16/2015 3:24:07 PM	553	319.07	2.661	2.668	20.840
10/16/2015 3:24:27 PM	162	338.68	2.558	2.565	20.840
10/16/2015 3:24:47 PM	567	359.08	2.453	2.462	20.840
10/16/2015 3:25:09 PM	641	381.16	2.351	2.356	20.840
10/16/2015 3:25:31 PM	824	403.34	2.237	2.255	20.840
10/16/2015 3:25:55 PM	692	427.21	2.134	2.152	20.840
10/16/2015 3:26:21 PM	229	452.74	2.033	2.048	20.840
10/16/2015 3:26:47 PM	718	479.23	1.932	1.946	20.840
10/16/2015 3:27:16 PM	781	508.30	1.829	1.841	20.840
10/16/2015 3:27:47 PM	497	539.01	1.726	1.737	20.840
10/16/2015 3:28:20 PM	928	572.44	1.623	1.632	20.840
10/16/2015 3:28:56 PM	777	608.29	1.522	1.528	20.840
10/16/2015 3:29:36 PM	105	647.62	1.421	1.423	20.840
10/16/2015 3:30:17 PM	991	689.51	1.321	1.321	20.840
10/16/2015 3:31:05 PM	103	736.62	1.221	-99999.000	20.840

